,backtrack,exact,diminish
0,"[[-5.00000000e-01  1.00000000e+00]
 [ 5.00000000e-01  5.00000000e-01]
 [ 1.75000000e+00  9.99999999e-01]
 [ 1.36718750e+00 -5.31250001e-01]
 [ 1.98197961e+00 -2.25401879e-01]
 [ 1.97595463e+00  1.10339761e-01]
 [ 2.02274562e+00 -5.05671431e-02]
 [ 1.99243556e+00 -1.14527390e-02]
 [ 2.00176151e+00 -2.94927889e-03]
 [ 1.99955178e+00 -7.32115844e-04]
 [ 2.00011156e+00 -1.83356978e-04]
 [ 1.99997208e+00 -4.58187859e-05]
 [ 2.00000698e+00 -1.14559788e-05]
 [ 1.99999826e+00 -2.86391289e-06]]","[[-0.5         1.        ]
 [-0.26579906  0.88289953]
 [-0.20899026  0.99651704]
 [-0.14413025  0.9640869 ]
 [-0.12697147  0.99840436]
 [-0.09669457  0.9832659 ]
 [-0.08875003  0.99915497]
 [-0.07164037  0.99060013]
 [-0.06719278  0.99949529]
 [-0.05637503  0.9940864 ]
 [-0.05358267  0.99967108]
 [-0.04620502  0.99598222]
 [-0.04431041  0.99977141]
 [-0.03899542  0.9971139 ]
 [-0.03763576  0.99983322]
 [-0.03364455  0.99783759]
 [-0.03262653  0.99987361]
 [-0.02953042  0.99832552]
 [-0.02874252  0.99990128]
 [-0.02627723  0.99866861]
 [-0.02565103  0.99992098]
 [-0.02365146  0.99892117]
 [-0.02314156  0.99993635]
 [-0.02151607  0.99911992]
 [-0.02108834  0.99995116]
 [-0.01974034  0.99925751]
 [-0.01937956  0.99995863]
 [-0.01824151  0.99937301]
 [-0.01793027  0.99996684]
 [-0.01695803  0.99945725]
 [-0.01668865  0.9999712 ]
 [-0.01584575  0.99952938]
 [-0.01560896  0.99997589]
 [-0.01487194  0.99958505]
 [-0.01466309  0.99997872]
 [-0.01401302  0.99963383]
 [-0.01382654  0.99998182]
 [-0.01324903  0.99967235]
 [-0.01308218  0.99998371]
 [-0.01256513  0.9997066 ]
 [-0.01241442  0.99998577]
 [-0.01194899  0.99973448]
 [-0.0118126   0.9999871 ]
 [-0.0113913   0.99975962]
 [-0.01126689  0.99998858]
 [-0.01088378  0.99978042]
 [-0.01077015  0.99998956]
 [-0.01042011  0.99979933]
 [-0.01031564  0.99999063]
 [-0.00999462  0.9998153 ]
 [-0.00989846  0.99999137]
 [-0.00960293  0.99982994]
 [-0.00951394  0.99999218]
 [-0.00924097  0.99984244]
 [-0.00915852  0.99999275]
 [-0.00890562  0.999854  ]
 [-0.00882888  0.99999337]
 [-0.00859391  0.99986399]
 [-0.00852243  0.99999382]
 [-0.00830351  0.99987328]
 [-0.00823665  0.99999432]
 [-0.00803224  0.99988139]
 [-0.00796966  0.99999467]
 [-0.00777827  0.99988895]
 [-0.00771949  0.99999507]
 [-0.00753997  0.99989562]
 [-0.00748472  0.99999537]
 [-0.00731596  0.99990186]
 [-0.00726387  0.99999568]
 [-0.00710495  0.99990743]
 [-0.00705581  0.99999592]
 [-0.00690587  0.99991266]
 [-0.00685939  0.99999619]
 [-0.00671772  0.99991734]
 [-0.00667373  0.99999639]
 [-0.00653962  0.99992176]
 [-0.00649787  0.99999661]
 [-0.00637075  0.99992573]
 [-0.00633113  0.99999678]
 [-0.00621045  0.99992949]
 [-0.00617276  0.99999697]
 [-0.00605806  0.9999329 ]
 [-0.00602219  0.99999711]
 [-0.00591302  0.99993613]
 [-0.00587882  0.99999727]
 [-0.0057748   0.99993908]
 [-0.00574217  0.99999739]
 [-0.00564293  0.99994187]
 [-0.00561175  0.99999753]
 [-0.00551702  0.99994444]
 [-0.0054872   0.99999764]
 [-0.0053966   0.99994685]
 [-0.00536806  0.99999774]
 [-0.00528136  0.99994914]
 [-0.005254    0.99999786]
 [-0.00517102  0.99995125]
 [-0.00514479  0.99999795]
 [-0.00506517  0.99995322]
 [-0.00504     0.99999803]
 [-0.00496358  0.9999551 ]
 [-0.00493939  0.99999812]
 [-0.004866    0.99995686]
 [-0.00484275  0.9999982 ]
 [-0.0047722   0.99995851]
 [-0.00474983  0.99999827]
 [-0.00468197  0.99996007]
 [-0.00466043  0.99999834]
 [-0.0045951   0.99996155]
 [-0.00457435  0.9999984 ]
 [-0.00451142  0.99996294]
 [-0.00449141  0.99999846]
 [-0.00443074  0.99996427]
 [-0.00441142  0.99999852]
 [-0.0043529   0.99996552]
 [-0.00433426  0.99999857]
 [-0.00427777  0.99996671]
 [-0.00425976  0.99999862]
 [-0.00420519  0.99996784]
 [-0.00418778  0.99999868]
 [-0.00413507  0.9999689 ]
 [-0.00411823  0.99999872]
 [-0.00406723  0.99996993]
 [-0.00405094  0.99999877]
 [-0.00400163  0.9999709 ]
 [-0.00398585  0.99999881]
 [-0.00393813  0.99997182]
 [-0.00392284  0.99999885]
 [-0.0038766   0.99997269]
 [-0.00386179  0.99999888]
 [-0.00381695  0.99997353]
 [-0.00380259  0.99999892]
 [-0.00375912  0.99997433]
 [-0.00374518  0.99999896]
 [-0.00370304  0.9999751 ]
 [-0.00368951  0.99999899]
 [-0.00364866  0.99997584]
 [-0.00363552  0.99999902]
 [-0.00359586  0.99997654]
 [-0.0035831   0.99999905]
 [-0.00354457  0.9999772 ]
 [-0.00353216  0.99999908]
 [-0.00349475  0.99997785]
 [-0.00348269  0.9999991 ]
 [-0.00344627  0.99997845]
 [-0.00343454  0.99999913]
 [-0.00339914  0.99997904]
 [-0.00338772  0.99999916]
 [-0.00335331  0.99997961]
 [-0.00334219  0.99999919]
 [-0.00330873  0.99998016]
 [-0.0032979   0.99999921]
 [-0.00326533  0.99998068]
 [-0.00325478  0.99999924]
 [-0.0032231   0.9999812 ]
 [-0.00321282  0.99999926]
 [-0.00318195  0.99998167]
 [-0.00317193  0.99999927]
 [-0.00314182  0.99998213]
 [-0.00313205  0.99999929]
 [-0.00310271  0.99998258]
 [-0.00309317  0.99999932]
 [-0.00306461  0.99998302]
 [-0.00305531  0.99999934]
 [-0.00302747  0.99998344]
 [-0.00301838  0.99999935]
 [-0.0029912   0.99998383]
 [-0.00298233  0.99999937]
 [-0.00295582  0.99998422]
 [-0.00294715  0.99999939]
 [-0.00292127  0.99998459]
 [-0.0029128   0.9999994 ]
 [-0.00288753  0.99998495]
 [-0.00287926  0.99999942]
 [-0.00285458  0.9999853 ]
 [-0.0028465   0.99999943]
 [-0.00282236  0.99998562]
 [-0.00281446  0.99999944]
 [-0.00279084  0.99998593]
 [-0.00278311  0.99999945]
 [-0.00275995  0.99998623]
 [-0.0027524   0.99999946]
 [-0.00272972  0.99998652]
 [-0.00272234  0.99999947]
 [-0.00270014  0.99998681]
 [-0.00269291  0.99999948]
 [-0.00267122  0.9999871 ]
 [-0.00266414  0.99999949]
 [-0.00264289  0.99998737]
 [-0.00263596  0.9999995 ]
 [-0.00261514  0.99998762]
 [-0.00260836  0.99999951]
 [-0.00258796  0.99998788]
 [-0.00258132  0.99999952]
 [-0.00256137  0.99998813]
 [-0.00255486  0.99999953]
 [-0.0025353   0.99998837]
 [-0.00252893  0.99999955]
 [-0.00250981  0.99998862]
 [-0.00250356  0.99999956]
 [-0.00248484  0.99998885]
 [-0.00247871  0.99999957]
 [-0.0024604   0.99998908]
 [-0.00245438  0.99999958]
 [-0.00243645  0.9999893 ]
 [-0.00243055  0.9999996 ]
 [-0.00241301  0.99998952]
 [-0.00240722  0.9999996 ]
 [-0.00239002  0.99998972]
 [-0.00238433  0.99999962]
 [-0.00236749  0.99998992]
 [-0.0023619   0.99999962]
 [-0.0023454   0.99999011]
 [-0.00233991  0.99999963]
 [-0.00232372  0.9999903 ]
 [-0.00231834  0.99999964]
 [-0.00230244  0.99999047]
 [-0.00229716  0.99999965]
 [-0.00228156  0.99999065]
 [-0.00227637  0.99999965]
 [-0.00226106  0.99999082]
 [-0.00225596  0.99999967]
 [-0.00224098  0.999991  ]
 [-0.00223596  0.99999967]
 [-0.00222123  0.99999115]
 [-0.00221631  0.99999968]
 [-0.00220185  0.99999131]
 [-0.00219701  0.99999968]
 [-0.00218276  0.99999145]
 [-0.00217801  0.99999969]
 [-0.002164    0.9999916 ]
 [-0.00215933  0.99999969]
 [-0.00214559  0.99999175]
 [-0.00214099  0.9999997 ]
 [-0.00212751  0.99999189]
 [-0.00212298  0.99999971]
 [-0.00210978  0.99999204]
 [-0.00210532  0.99999972]
 [-0.00209238  0.99999219]
 [-0.00208799  0.99999973]
 [-0.00207527  0.99999232]
 [-0.00207096  0.99999973]
 [-0.00205845  0.99999245]
 [-0.0020542   0.99999974]
 [-0.00204195  0.99999258]
 [-0.00203776  0.99999975]
 [-0.00202575  0.99999271]
 [-0.00202162  0.99999975]
 [-0.00200978  0.99999282]
 [-0.00200572  0.99999976]
 [-0.00199408  0.99999294]
 [-0.00199009  0.99999976]
 [-0.00197861  0.99999304]
 [-0.00197467  0.99999977]
 [-0.0019634   0.99999316]
 [-0.00195952  0.99999977]
 [-0.00194845  0.99999327]
 [-0.00194462  0.99999978]
 [-0.00193371  0.99999337]
 [-0.00192995  0.99999977]
 [-0.00191915  0.99999345]
 [-0.00191545  0.99999977]
 [-0.00190478  0.99999354]
 [-0.00190114  0.99999978]
 [-0.00189061  0.99999363]
 [-0.00188702  0.99999978]
 [-0.00187666  0.99999373]
 [-0.00187312  0.99999979]
 [-0.00186294  0.99999383]
 [-0.00185945  0.99999979]
 [-0.00184945  0.99999393]
 [-0.00184601  0.99999979]
 [-0.00183612  0.999994  ]
 [-0.00183273  0.9999998 ]
 [-0.00182301  0.9999941 ]
 [-0.00181967  0.9999998 ]
 [-0.00181008  0.99999418]
 [-0.00180679  0.9999998 ]
 [-0.00179732  0.99999426]
 [-0.00179407  0.99999981]
 [-0.00178474  0.99999434]
 [-0.00178153  0.99999981]
 [-0.00177235  0.99999442]
 [-0.00176919  0.99999982]
 [-0.00176017  0.99999451]
 [-0.00175705  0.99999982]
 [-0.00174818  0.99999459]
 [-0.00174509  0.99999982]
 [-0.00173633  0.99999466]
 [-0.00173329  0.99999983]
 [-0.00172465  0.99999474]
 [-0.00172165  0.99999983]
 [-0.00171316  0.99999481]
 [-0.00171019  0.99999984]
 [-0.00170183  0.99999489]
 [-0.0016989   0.99999984]
 [-0.0016907   0.99999497]]","[[-5.00000000e-01  1.00000000e+00]
 [ 7.73502692e-02  7.11324865e-01]
 [ 1.24074417e-01  1.05847549e+00]
 [ 1.29661679e-01  9.29942955e-01]
 [ 1.62786443e-01  1.01983892e+00]
 [ 1.84642094e-01  9.68517739e-01]
 [ 2.24443015e-01  9.87611700e-01]
 [ 2.70964513e-01  9.70656687e-01]
 [ 3.37945755e-01  9.61082241e-01]
 [ 4.33529344e-01  9.39125007e-01]
 [ 5.78800101e-01  9.01223060e-01]
 [ 8.10280759e-01  8.27630234e-01]
 [ 1.18877604e+00  6.76543267e-01]
 [ 1.74879835e+00  3.72281159e-01]
 [ 2.12156224e+00 -3.66490179e-02]
 [ 1.79222053e+00  2.56139522e-02]
 [ 2.19405350e+00 -1.10349345e-03]
 [ 1.66775866e+00  8.27536746e-04]
 [ 2.20492945e+00  1.68258850e-04]
 [ 1.67150197e+00 -1.15322953e-04]
 [ 2.17991718e+00 -2.71090145e-05]
 [ 1.74158830e+00  1.53086898e-05]
 [ 2.15343719e+00  2.60214196e-06]
 [ 1.80274052e+00 -1.18375852e-06]
 [ 2.12392861e+00 -1.39120818e-07]
 [ 1.85809394e+00  4.88893803e-08]
 [ 2.09310088e+00  3.56989532e-09]
 [ 1.90543109e+00 -9.12093513e-10]
 [ 2.06370303e+00 -3.64378733e-11]
 [ 1.94263649e+00  3.44251500e-12]
 [ 2.03887328e+00 -4.82716145e-13]
 [ 1.96881565e+00 -4.82716145e-13]
 [ 2.02080579e+00  3.32531741e-12]
 [ 1.98497601e+00 -4.27921439e-13]
 [ 2.00967854e+00 -4.27921439e-13]
 [ 1.99362822e+00 -4.27921439e-13]
 [ 2.00390542e+00 -4.27921439e-13]
 [ 1.99762974e+00 -4.27921439e-13]
 [ 2.00136946e+00 -4.27921439e-13]
 [ 1.99922809e+00 -4.27921439e-13]
 [ 2.00041835e+00 -4.27921439e-13]
 [ 1.99978013e+00 -4.27921439e-13]
 [ 2.00011153e+00 -4.27921439e-13]
 [ 1.99994525e+00 -4.27921439e-13]
 [ 2.00002597e+00 -4.27921439e-13]
 [ 1.99998809e+00 -4.27921439e-13]
 [ 2.00000528e+00 -4.27921439e-13]
 [ 1.99999774e+00 -4.27921439e-13]]"
